pokemon_id,version_group_id,move_id,pokemon_move_method_id,level,order
74,3,91,4,0,
74,3,92,4,0,
74,3,104,4,0,
74,3,106,1,26,
74,3,111,1,6,
74,3,111,4,0,
74,3,120,1,21,
74,3,126,4,0,
74,3,153,1,41,
74,3,156,4,0,
74,3,157,2,0,
74,3,173,4,0,
74,3,174,4,0,
74,3,182,4,0,
74,3,189,4,0,
74,3,201,4,0,
74,3,203,4,0,
74,3,205,1,31,
74,3,205,4,0,
74,3,207,4,0,
74,3,213,4,0,
74,3,214,4,0,
74,3,216,4,0,
74,3,218,4,0,
74,3,222,1,16,
74,3,223,4,0,
74,3,237,4,0,
74,3,241,4,0,
74,3,249,4,0,
74,4,5,2,0,
74,4,7,4,0,
74,4,29,4,0,
74,4,33,1,1,
74,4,53,3,0,
74,4,70,4,0,
74,4,88,1,11,
74,4,89,1,36,
74,4,89,4,0,
74,4,91,4,0,
74,4,92,4,0,
74,4,104,4,0,
74,4,106,1,26,
74,4,111,1,6,
74,4,111,4,0,
74,4,120,1,21,
74,4,126,4,0,
74,4,153,1,41,
74,4,156,4,0,
74,4,157,2,0,
74,4,173,4,0,
74,4,174,4,0,
74,4,182,4,0,
74,4,189,4,0,
74,4,201,4,0,
74,4,203,4,0,
74,4,205,1,31,
74,4,205,4,0,
74,4,207,4,0,
74,4,213,4,0,
74,4,214,4,0,
74,4,216,4,0,
74,4,218,4,0,
74,4,222,1,16,
74,4,223,4,0,
74,4,237,4,0,
74,4,241,4,0,
74,4,249,4,0,
74,5,5,2,0,
74,5,33,1,1,1
74,5,38,1,46,
74,5,53,4,0,
74,5,70,4,0,
74,5,88,1,11,
74,5,89,1,36,
74,5,89,4,0,
74,5,91,4,0,
74,5,92,4,0,
74,5,104,4,0,
74,5,111,1,1,2
74,5,120,1,21,
74,5,126,4,0,
74,5,153,1,41,
74,5,156,4,0,
74,5,157,2,0,
74,5,182,4,0,
74,5,201,4,0,
74,5,205,1,26,
74,5,213,4,0,
74,5,216,4,0,
74,5,218,4,0,
74,5,222,1,16,
74,5,237,4,0,
74,5,241,4,0,
74,5,249,4,0,
74,5,263,4,0,
74,5,264,4,0,
74,5,280,4,0,
74,5,290,4,0,
74,5,300,1,6,
74,5,317,4,0,
74,5,335,2,0,
74,5,350,1,31,
74,6,5,2,0,
74,6,5,3,0,
74,6,7,3,0,
74,6,33,1,1,1
74,6,34,3,0,
74,6,38,1,46,
74,6,38,3,0,
74,6,53,4,0,
74,6,68,3,0,
74,6,69,3,0,
74,6,70,4,0,
74,6,88,1,11,
74,6,89,1,36,
74,6,89,4,0,
74,6,91,4,0,
74,6,92,4,0,
74,6,102,3,0,
74,6,104,4,0,
74,6,111,1,1,2
74,6,111,3,0,
74,6,118,3,0,
74,6,120,1,21,
74,6,126,4,0,
74,6,153,1,41,
74,6,153,3,0,
74,6,156,4,0,
74,6,157,2,0,
74,6,157,3,0,
74,6,164,3,0,
74,6,173,3,0,
74,6,182,4,0,
74,6,189,3,0,
74,6,201,4,0,
74,6,203,3,0,
74,6,205,1,26,
74,6,205,3,0,
74,6,207,3,0,
74,6,213,4,0,
74,6,214,3,0,
74,6,216,4,0,
74,6,218,4,0,
74,6,222,1,16,
74,6,223,3,0,
74,6,237,4,0,
74,6,241,4,0,
74,6,249,4,0,
74,6,263,4,0,
74,6,264,4,0,
74,6,280,4,0,
74,6,290,4,0,
74,6,300,1,6,
74,6,317,4,0,
74,6,335,2,0,
74,6,350,1,31,
74,7,5,2,0,
74,7,5,3,0,
74,7,33,1,1,1
74,7,34,3,0,
74,7,38,1,46,
74,7,38,3,0,
74,7,53,4,0,
74,7,68,3,0,
74,7,69,3,0,
74,7,70,4,0,
74,7,88,1,11,
74,7,89,1,36,
74,7,89,4,0,
74,7,91,4,0,
74,7,92,4,0,
74,7,102,3,0,
74,7,104,4,0,
74,7,111,1,1,2
74,7,118,3,0,
74,7,120,1,21,
74,7,126,4,0,
74,7,153,1,41,
74,7,153,3,0,
74,7,156,4,0,
74,7,157,2,0,
74,7,157,3,0,
74,7,164,3,0,
74,7,182,4,0,
74,7,201,4,0,
74,7,205,1,26,
74,7,213,4,0,
74,7,216,4,0,
74,7,218,4,0,
74,7,222,1,16,
74,7,237,4,0,
74,7,241,4,0,
74,7,249,4,0,
74,7,263,4,0,
74,7,264,4,0,
74,7,280,4,0,
74,7,290,4,0,
74,7,300,1,6,
74,7,317,4,0,
74,7,335,2,0,
74,7,350,1,31,
74,8,5,2,0,
74,8,33,1,1,1
74,8,38,1,36,
74,8,53,4,0,
74,8,70,4,0,
74,8,88,1,11,
74,8,89,1,29,
74,8,89,4,0,
74,8,91,4,0,
74,8,92,4,0,
74,8,104,4,0,
74,8,111,1,1,2
74,8,120,1,18,
74,8,126,4,0,
74,8,153,1,32,
74,8,153,4,0,
74,8,156,4,0,
74,8,157,2,0,
74,8,157,4,0,
74,8,164,4,0,
74,8,175,2,0,
74,8,182,4,0,
74,8,201,4,0,
74,8,203,4,0,
74,8,205,1,22,
74,8,207,4,0,
74,8,213,4,0,
74,8,214,4,0,
74,8,216,4,0,
74,8,218,4,0,
74,8,222,1,15,
74,8,237,4,0,
74,8,241,4,0,
74,8,249,4,0,
74,8,263,4,0,
74,8,264,4,0,
74,8,280,4,0,
74,8,290,4,0,
74,8,300,1,4,
74,8,317,4,0,
74,8,335,2,0,
74,8,350,1,25,
74,8,359,2,0,
74,8,360,4,0,
74,8,363,4,0,
74,8,374,4,0,
74,8,397,1,8,
74,8,397,4,0,
74,8,431,4,0,
74,8,444,1,39,
74,8,444,4,0,
74,8,445,4,0,
74,8,446,4,0,
74,9,5,2,0,
74,9,7,3,0,
74,9,9,3,0,
74,9,33,1,1,1
74,9,38,1,36,
74,9,53,4,0,
74,9,70,4,0,
74,9,88,1,11,
74,9,89,1,29,
74,9,89,4,0,
74,9,91,4,0,
74,9,92,4,0,
74,9,104,4,0,
74,9,111,1,1,2
74,9,120,1,18,
74,9,126,4,0,
74,9,153,1,32,
74,9,153,4,0,
74,9,156,4,0,
74,9,157,2,0,
74,9,157,4,0,
74,9,164,4,0,
74,9,173,3,0,
74,9,175,2,0,
74,9,182,4,0,
74,9,189,3,0,
74,9,201,4,0,
74,9,203,4,0,
74,9,205,1,22,
74,9,205,3,0,
74,9,207,4,0,
74,9,213,4,0,
74,9,214,4,0,
74,9,216,4,0,
74,9,218,4,0,
74,9,222,1,15,
74,9,237,4,0,
74,9,241,4,0,
74,9,246,3,0,
74,9,249,4,0,
74,9,263,4,0,
74,9,264,4,0,
74,9,276,3,0,
74,9,280,4,0,
74,9,290,4,0,
74,9,300,1,4,
74,9,317,4,0,
74,9,335,2,0,
74,9,350,1,25,
74,9,359,2,0,
74,9,360,4,0,
74,9,363,4,0,
74,9,374,4,0,
74,9,389,3,0,
74,9,397,1,8,
74,9,397,4,0,
74,9,414,3,0,
74,9,431,4,0,
74,9,444,1,39,
74,9,444,4,0,
74,9,445,4,0,
74,9,446,4,0,
74,10,5,2,0,
74,10,7,3,0,
74,10,9,3,0,
74,10,29,3,0,
74,10,33,1,1,1
74,10,38,1,36,
74,10,53,4,0,
74,10,70,4,0,
74,10,88,1,11,
74,10,89,1,29,
74,10,89,4,0,
74,10,91,4,0,
74,10,92,4,0,
74,10,104,4,0,
74,10,111,1,1,2
74,10,120,1,18,
74,10,126,4,0,
74,10,153,1,32,
74,10,153,4,0,
74,10,156,4,0,
74,10,157,2,0,
74,10,157,4,0,
74,10,164,4,0,
74,10,173,3,0,
74,10,174,2,0,
74,10,175,2,0,
74,10,182,4,0,
74,10,189,3,0,
74,10,201,4,0,
74,10,203,4,0,
74,10,205,1,22,
74,10,205,3,0,
74,10,207,4,0,
74,10,213,4,0,
74,10,214,4,0,
74,10,216,4,0,
74,10,218,4,0,
74,10,222,1,15,
74,10,237,4,0,
74,10,241,4,0,
74,10,246,3,0,
74,10,249,4,0,
74,10,263,4,0,
74,10,264,4,0,
74,10,276,3,0,
74,10,280,4,0,
74,10,290,4,0,
74,10,300,1,4,
74,10,317,4,0,
74,10,335,2,0,
74,10,335,3,0,
74,10,350,1,25,
74,10,359,2,0,
74,10,360,4,0,
74,10,363,4,0,
74,10,374,4,0,
74,10,389,3,0,
74,10,397,1,8,
74,10,397,4,0,
74,10,414,3,0,
74,10,431,4,0,
74,10,444,1,39,
74,10,444,4,0,
74,10,445,4,0,
74,10,446,4,0,
74,11,5,2,0,
74,11,33,1,1,1
74,11,38,1,46,
74,11,53,4,0,
74,11,70,4,0,
74,11,88,1,11,
74,11,89,1,39,
74,11,89,4,0,
74,11,91,4,0,
74,11,92,4,0,
74,11,104,4,0,
74,11,111,1,1,2
74,11,120,1,29,
74,11,126,4,0,
74,11,153,1,43,
74,11,153,4,0,
74,11,156,4,0,
74,11,157,4,0,
74,11,164,4,0,
74,11,174,2,0,
74,11,175,2,0,
74,11,182,4,0,
74,11,201,4,0,
74,11,203,2,0,
74,11,205,1,18,
74,11,207,4,0,
74,11,213,4,0,
74,11,216,4,0,
74,11,218,4,0,
74,11,222,1,15,
74,11,237,4,0,
74,11,241,4,0,
74,11,249,4,0,
74,11,263,4,0,
74,11,264,2,0,
74,11,280,4,0,
74,11,300,1,4,
74,11,317,4,0,
74,11,335,2,0,
74,11,350,1,22,
74,11,359,2,0,
74,11,360,4,0,
74,11,374,4,0,
74,11,397,1,8,
74,11,397,4,0,
74,11,431,2,0,
74,11,444,1,50,
74,11,444,4,0,
74,11,446,1,36,
74,11,475,2,0,
74,11,479,1,25,
74,11,479,4,0,
74,11,496,4,0,
74,11,510,4,0,
74,11,523,1,32,
74,11,523,4,0,
74,12,33,1,1,1
74,12,38,1,46,
74,12,53,4,0,
74,12,70,4,0,
74,12,88,1,11,
74,12,89,1,36,
74,12,89,4,0,
74,12,91,4,0,
74,12,92,4,0,
74,12,104,4,0,
74,12,111,1,1,2
74,12,120,1,21,
74,12,126,4,0,
74,12,153,1,41,
74,12,156,4,0,
74,12,182,4,0,
74,12,201,4,0,
74,12,205,1,26,
74,12,213,4,0,
74,12,216,4,0,
74,12,218,4,0,
74,12,222,1,16,
74,12,237,4,0,
74,12,241,4,0,
74,12,249,4,0,
74,12,263,4,0,
74,12,264,4,0,
74,12,280,4,0,
74,12,290,4,0,
74,12,300,1,6,
74,12,317,4,0,
74,12,350,1,31,
74,13,33,1,1,1
74,13,34,3,0,
74,13,38,1,46,
74,13,38,3,0,
74,13,53,4,0,
74,13,69,3,0,
74,13,70,4,0,
74,13,88,1,11,
74,13,89,1,36,
74,13,89,4,0,
74,13,91,4,0,
74,13,92,4,0,
74,13,102,3,0,
74,13,104,4,0,
74,13,111,1,1,2
74,13,120,1,21,
74,13,120,3,0,
74,13,126,4,0,
74,13,153,1,41,
74,13,156,4,0,
74,13,164,3,0,
74,13,182,4,0,
74,13,201,4,0,
74,13,205,1,26,
74,13,207,3,0,
74,13,213,4,0,
74,13,216,4,0,
74,13,218,4,0,
74,13,222,1,16,
74,13,237,4,0,
74,13,241,4,0,
74,13,249,4,0,
74,13,263,4,0,
74,13,264,4,0,
74,13,280,4,0,
74,13,290,4,0,
74,13,300,1,6,
74,13,317,4,0,
74,13,350,1,31,
74,14,5,2,0,
74,14,7,3,0,
74,14,9,3,0,
74,14,33,1,1,1
74,14,38,1,46,
74,14,53,4,0,
74,14,70,4,0,
74,14,88,1,11,
74,14,89,1,39,
74,14,89,4,0,
74,14,91,4,0,
74,14,92,4,0,
74,14,104,4,0,
74,14,111,1,1,2
74,14,120,1,29,
74,14,126,4,0,
74,14,153,1,43,
74,14,153,4,0,
74,14,156,4,0,
74,14,157,4,0,
74,14,164,4,0,
74,14,173,3,0,
74,14,174,2,0,
74,14,175,2,0,
74,14,182,4,0,
74,14,201,4,0,
74,14,203,2,0,
74,14,205,1,18,
74,14,207,4,0,
74,14,213,4,0,
74,14,214,3,0,
74,14,216,4,0,
74,14,218,4,0,
74,14,222,1,15,
74,14,237,4,0,
74,14,241,4,0,
74,14,249,4,0,
74,14,263,4,0,
74,14,264,2,0,
74,14,276,3,0,
74,14,280,4,0,
74,14,300,1,4,
74,14,317,4,0,
74,14,334,3,0,
74,14,335,2,0,
74,14,335,3,0,
74,14,350,1,22,
74,14,359,2,0,
74,14,360,4,0,
74,14,374,4,0,
74,14,397,1,8,
74,14,397,4,0,
74,14,414,3,0,
74,14,431,2,0,
74,14,444,1,50,
74,14,444,4,0,
74,14,446,1,36,
74,14,446,3,0,
74,14,475,2,0,
74,14,479,1,25,
74,14,479,4,0,
74,14,496,4,0,
74,14,510,4,0,
74,14,523,1,32,
74,14,523,4,0,
74,15,5,2,0,
74,15,33,1,1,1
74,15,38,1,46,
74,15,53,4,0,
74,15,70,4,0,
74,15,88,1,18,
74,15,89,1,39,
74,15,89,4,0,
74,15,91,4,0,
74,15,92,4,0,
74,15,104,4,0,
74,15,111,1,1,2
74,15,120,1,29,
74,15,126,4,0,
74,15,153,1,43,
74,15,153,4,0,
74,15,156,4,0,
74,15,157,4,0,
74,15,164,4,0,
74,15,174,2,0,
74,15,175,2,0,
74,15,182,4,0,
74,15,201,4,0,
74,15,203,2,0,
74,15,205,1,11,
74,15,207,4,0,
74,15,213,4,0,
74,15,214,4,0,
74,15,216,4,0,
74,15,218,4,0,
74,15,222,1,15,
74,15,237,4,0,
74,15,241,4,0,
74,15,249,4,0,
74,15,263,4,0,
74,15,264,2,0,
74,15,267,4,0,
74,15,280,4,0,
74,15,300,1,4,
74,15,317,4,0,
74,15,335,2,0,
74,15,350,1,22,
74,15,359,2,0,
74,15,360,4,0,
74,15,374,4,0,
74,15,397,1,8,
74,15,397,4,0,
74,15,431,2,0,
74,15,444,1,50,
74,15,444,4,0,
74,15,446,1,36,
74,15,469,2,0,
74,15,475,2,0,
74,15,479,1,25,
74,15,479,4,0,
74,15,496,4,0,
74,15,510,4,0,
74,15,523,1,32,
74,15,523,4,0,
74,15,590,4,0,
74,15,612,4,0,
74,16,5,2,0,
74,16,7,3,0,
74,16,9,3,0,
74,16,33,1,1,1
74,16,38,1,40,1
74,16,53,4,0,
74,16,70,4,0,
74,16,88,1,16,1
74,16,89,1,34,1
74,16,89,4,0,
74,16,91,4,0,
74,16,92,4,0,
74,16,104,4,0,
74,16,111,1,1,2
74,16,120,1,24,1
74,16,126,4,0,
74,16,153,1,36,1
74,16,153,4,0,
74,16,156,4,0,
74,16,157,4,0,
74,16,164,4,0,
74,16,173,3,0,
74,16,174,2,0,
74,16,175,2,0,
74,16,182,4,0,
74,16,201,4,0,
74,16,203,2,0,
74,16,205,1,10,1
74,16,207,4,0,
74,16,213,4,0,
74,16,214,4,0,
74,16,216,4,0,
74,16,218,4,0,
74,16,222,1,12,1
74,16,237,4,0,
74,16,241,4,0,
74,16,249,4,0,
74,16,263,4,0,
74,16,264,2,0,
74,16,264,3,0,
74,16,267,4,0,
74,16,276,3,0,
74,16,280,4,0,
74,16,290,4,0,
74,16,300,1,4,1
74,16,317,4,0,
74,16,334,3,0,
74,16,335,2,0,
74,16,335,3,0,
74,16,350,1,30,1
74,16,359,2,0,
74,16,360,4,0,
74,16,374,4,0,
74,16,397,1,6,1
74,16,397,4,0,
74,16,414,3,0,
74,16,431,2,0,
74,16,444,1,42,1
74,16,444,4,0,
74,16,446,1,28,1
74,16,446,3,0,
74,16,469,2,0,
74,16,475,2,0,
74,16,479,1,18,1
74,16,479,4,0,
74,16,496,4,0,
74,16,510,4,0,
74,16,523,1,22,1
74,16,523,4,0,
74,16,590,4,0,
74,16,612,4,0,
74,17,5,2,0,
74,17,33,1,1,1
74,17,38,1,40,
74,17,53,4,0,
74,17,88,1,16,
74,17,89,1,34,
74,17,89,4,0,
74,17,92,4,0,
74,17,104,4,0,
74,17,111,1,1,2
74,17,120,1,24,
74,17,126,4,0,
74,17,153,1,36,
74,17,153,4,0,
74,17,156,4,0,
74,17,157,4,0,
74,17,164,4,0,
74,17,174,2,0,
74,17,175,2,0,
74,17,182,4,0,
74,17,201,4,0,
74,17,203,2,0,
74,17,205,1,10,
74,17,207,4,0,
74,17,213,4,0,
74,17,214,4,0,
74,17,216,4,0,
74,17,218,4,0,
74,17,222,1,12,
74,17,237,4,0,
74,17,241,4,0,
74,17,263,4,0,
74,17,264,2,0,
74,17,267,4,0,
74,17,280,4,0,
74,17,300,1,4,
74,17,317,4,0,
74,17,335,2,0,
74,17,350,1,30,
74,17,359,2,0,
74,17,360,4,0,
74,17,374,4,0,
74,17,397,1,6,
74,17,397,4,0,
74,17,431,2,0,
74,17,444,1,42,
74,17,444,4,0,
74,17,446,1,28,
74,17,469,2,0,
74,17,475,2,0,
74,17,479,1,18,
74,17,479,4,0,
74,17,496,4,0,
74,17,523,1,22,
74,17,523,4,0,
74,17,590,4,0,
74,18,5,2,0,
74,18,33,1,1,1
74,18,38,1,40,
74,18,53,4,0,
74,18,88,1,16,
74,18,89,1,34,
74,18,89,4,0,
74,18,92,4,0,
74,18,104,4,0,
74,18,111,1,1,2
74,18,120,1,24,
74,18,126,4,0,
74,18,153,1,36,
74,18,153,4,0,
74,18,156,4,0,
74,18,157,4,0,
74,18,164,4,0,
74,18,174,2,0,
74,18,175,2,0,
74,18,182,4,0,
74,18,201,4,0,
74,18,203,2,0,
74,18,205,1,10,
74,18,207,4,0,
74,18,213,4,0,
74,18,214,4,0,
74,18,216,4,0,
74,18,218,4,0,
74,18,222,1,12,
74,18,237,4,0,
74,18,241,4,0,
74,18,263,4,0,
74,18,264,2,0,
74,18,267,4,0,
74,18,280,4,0,
74,18,300,1,4,
74,18,317,4,0,
74,18,335,2,0,
74,18,350,1,30,
74,18,359,2,0,
74,18,360,4,0,
74,18,374,4,0,
74,18,397,1,6,
74,18,397,4,0,
74,18,431,2,0,
74,18,444,1,42,
74,18,444,4,0,
74,18,446,1,28,
74,18,469,2,0,
74,18,475,2,0,
74,18,479,1,18,
74,18,479,4,0,
74,18,496,4,0,
74,18,523,1,22,
74,18,523,4,0,
74,18,590,4,0,
75,1,5,4,0,
75,1,33,1,1,1
75,1,34,4,0,
75,1,36,4,0,
75,1,38,4,0,
75,1,66,4,0,
75,1,68,4,0,
75,1,69,4,0,
75,1,70,4,0,
75,1,88,1,16,
75,1,89,1,36,
75,1,89,4,0,
75,1,90,4,0,
75,1,91,4,0,
75,1,92,4,0,
75,1,99,4,0,
75,1,102,4,0,
75,1,104,4,0,
75,1,106,1,29,
75,1,111,1,1,2
75,1,111,1,11,
75,1,117,4,0,
75,1,118,4,0,
75,1,120,1,21,
75,1,120,4,0,
75,1,126,4,0,
75,1,153,1,43,
75,1,153,4,0,
75,1,156,4,0,
75,1,157,4,0,
75,1,164,4,0,
75,2,5,4,0,
75,2,33,1,1,1
75,2,34,4,0,
75,2,36,4,0,
75,2,38,4,0,
75,2,66,4,0,
75,2,68,4,0,
75,2,69,4,0,
75,2,70,4,0,
75,2,88,1,16,
75,2,89,1,36,
75,2,89,4,0,
75,2,90,4,0,
75,2,91,4,0,
75,2,92,4,0,
75,2,99,4,0,
75,2,102,4,0,
75,2,104,4,0,
75,2,106,1,29,
75,2,111,1,1,2
75,2,111,1,11,
75,2,117,4,0,
75,2,118,4,0,
75,2,120,1,21,
75,2,120,4,0,
75,2,126,4,0,
75,2,153,1,43,
75,2,153,4,0,
75,2,156,4,0,
75,2,157,4,0,
75,2,164,4,0,
75,3,7,4,0,
75,3,29,4,0,
75,3,33,1,1,1
75,3,70,4,0,
75,3,88,1,1,3
75,3,88,1,11,
75,3,89,1,41,
75,3,89,4,0,
75,3,91,4,0,
75,3,92,4,0,
75,3,104,4,0,
75,3,106,1,27,
75,3,111,1,1,2
75,3,111,1,6,
75,3,111,4,0,
75,3,120,1,21,
75,3,126,4,0,
75,3,153,1,48,
75,3,156,4,0,
75,3,173,4,0,
75,3,174,4,0,
75,3,182,4,0,
75,3,189,4,0,
75,3,201,4,0,
75,3,203,4,0,
75,3,205,1,34,
75,3,205,4,0,
75,3,207,4,0,
75,3,213,4,0,
75,3,214,4,0,
75,3,216,4,0,
75,3,218,4,0,
75,3,222,1,16,
75,3,223,4,0,
75,3,237,4,0,
75,3,241,4,0,
75,3,249,4,0,
75,4,7,4,0,
75,4,29,4,0,
75,4,33,1,1,1
75,4,53,3,0,
75,4,70,4,0,
75,4,88,1,1,3
75,4,88,1,11,
75,4,89,1,41,
75,4,89,4,0,
75,4,91,4,0,
75,4,92,4,0,
75,4,104,4,0,
75,4,106,1,27,
75,4,111,1,1,2
75,4,111,1,6,
75,4,111,4,0,
75,4,120,1,21,
75,4,126,4,0,
75,4,153,1,48,
75,4,156,4,0,
75,4,173,4,0,
75,4,174,4,0,
75,4,182,4,0,
75,4,189,4,0,
75,4,201,4,0,
75,4,203,4,0,
75,4,205,1,34,
75,4,205,4,0,
75,4,207,4,0,
75,4,213,4,0,
75,4,214,4,0,
75,4,216,4,0,
75,4,218,4,0,
75,4,222,1,16,
75,4,223,4,0,
75,4,237,4,0,
75,4,241,4,0,
75,4,249,4,0,
75,5,33,1,1,1
75,5,38,1,62,
75,5,53,4,0,
75,5,70,4,0,
75,5,88,1,1,4
75,5,88,1,11,
75,5,89,1,45,
75,5,89,4,0,
75,5,91,4,0,
75,5,92,4,0,
75,5,104,4,0,
75,5,111,1,1,2
75,5,120,1,21,
75,5,126,4,0,
75,5,153,1,53,
75,5,156,4,0,
75,5,182,4,0,
75,5,201,4,0,
75,5,205,1,29,
75,5,213,4,0,
75,5,216,4,0,
75,5,218,4,0,
75,5,222,1,16,
75,5,237,4,0,
75,5,241,4,0,
75,5,249,4,0,
75,5,263,4,0,
75,5,264,4,0,
75,5,280,4,0,
75,5,290,4,0,
75,5,300,1,1,3
75,5,300,1,6,
75,5,317,4,0,
75,5,350,1,37,
75,6,5,3,0,
75,6,7,3,0,
75,6,33,1,1,1
75,6,34,3,0,
75,6,38,1,62,
75,6,38,3,0,
75,6,53,4,0,
75,6,68,3,0,
75,6,69,3,0,
75,6,70,4,0,
75,6,88,1,1,4
75,6,88,1,11,
75,6,89,1,45,
75,6,89,4,0,
75,6,91,4,0,
75,6,92,4,0,
75,6,102,3,0,
75,6,104,4,0,
75,6,111,1,1,2
75,6,111,3,0,
75,6,118,3,0,
75,6,120,1,21,
75,6,126,4,0,
75,6,153,1,53,
75,6,153,3,0,
75,6,156,4,0,
75,6,157,3,0,
75,6,164,3,0,
75,6,173,3,0,
75,6,182,4,0,
75,6,189,3,0,
75,6,201,4,0,
75,6,203,3,0,
75,6,205,1,29,
75,6,205,3,0,
75,6,207,3,0,
75,6,213,4,0,
75,6,214,3,0,
75,6,216,4,0,
75,6,218,4,0,
75,6,222,1,16,
75,6,223,3,0,
75,6,237,4,0,
75,6,241,4,0,
75,6,249,4,0,
75,6,263,4,0,
75,6,264,4,0,
75,6,280,4,0,
75,6,290,4,0,
75,6,300,1,1,3
75,6,300,1,6,
75,6,317,4,0,
75,6,350,1,37,
75,7,5,3,0,
75,7,33,1,1,1
75,7,34,3,0,
75,7,38,1,62,
75,7,38,3,0,
75,7,53,4,0,
75,7,68,3,0,
75,7,69,3,0,
75,7,70,4,0,
75,7,88,1,1,4
75,7,88,1,11,
75,7,89,1,45,
75,7,89,4,0,
75,7,91,4,0,
75,7,92,4,0,
75,7,102,3,0,
75,7,104,4,0,
75,7,111,1,1,2
75,7,118,3,0,
75,7,120,1,21,
75,7,126,4,0,
75,7,153,1,53,
75,7,153,3,0,
75,7,156,4,0,
75,7,157,3,0,
75,7,164,3,0,
75,7,182,4,0,
75,7,201,4,0,
75,7,205,1,29,
75,7,213,4,0,
75,7,216,4,0,
75,7,218,4,0,
75,7,222,1,16,
75,7,237,4,0,
75,7,241,4,0,
75,7,249,4,0,
75,7,263,4,0,
75,7,264,4,0,
75,7,280,4,0,
75,7,290,4,0,
75,7,300,1,1,3
75,7,300,1,6,
75,7,317,4,0,
75,7,350,1,37,
75,8,33,1,1,1
75,8,38,1,44,
75,8,53,4,0,
75,8,70,4,0,
75,8,88,1,11,
75,8,89,1,33,
75,8,89,4,0,
75,8,91,4,0,
75,8,92,4,0,
75,8,104,4,0,
75,8,111,1,1,2
75,8,120,1,18,
75,8,126,4,0,
75,8,153,1,38,
75,8,153,4,0,
75,8,156,4,0,
75,8,157,4,0,
75,8,164,4,0,
75,8,182,4,0,
75,8,201,4,0,
75,8,203,4,0,
75,8,205,1,22,
75,8,207,4,0,
75,8,213,4,0,
75,8,214,4,0,
75,8,216,4,0,
75,8,218,4,0,
75,8,222,1,15,
75,8,237,4,0,
75,8,241,4,0,
75,8,249,4,0,
75,8,263,4,0,
75,8,264,4,0,
75,8,280,4,0,
75,8,290,4,0,
75,8,300,1,1,3
75,8,300,1,4,
75,8,317,4,0,
75,8,350,1,27,
75,8,360,4,0,
75,8,363,4,0,
75,8,374,4,0,
75,8,397,1,1,4
75,8,397,1,8,
75,8,397,4,0,
75,8,431,4,0,
75,8,444,1,49,
75,8,444,4,0,
75,8,445,4,0,
75,8,446,4,0,
75,9,7,3,0,
75,9,9,3,0,
75,9,33,1,1,1
75,9,38,1,44,
75,9,53,4,0,
75,9,70,4,0,
75,9,88,1,11,
75,9,89,1,33,
75,9,89,4,0,
75,9,91,4,0,
75,9,92,4,0,
75,9,104,4,0,
75,9,111,1,1,2
75,9,120,1,18,
75,9,126,4,0,
75,9,153,1,38,
75,9,153,4,0,
75,9,156,4,0,
75,9,157,4,0,
75,9,164,4,0,
75,9,173,3,0,
75,9,182,4,0,
75,9,189,3,0,
75,9,201,4,0,
75,9,203,4,0,
75,9,205,1,22,
75,9,205,3,0,
75,9,207,4,0,
75,9,213,4,0,
75,9,214,4,0,
75,9,216,4,0,
75,9,218,4,0,
75,9,222,1,15,
75,9,237,4,0,
75,9,241,4,0,
75,9,246,3,0,
75,9,249,4,0,
75,9,263,4,0,
75,9,264,4,0,
75,9,276,3,0,
75,9,280,4,0,
75,9,290,4,0,
75,9,300,1,1,3
75,9,300,1,4,
75,9,317,4,0,
75,9,350,1,27,
75,9,360,4,0,
75,9,363,4,0,
75,9,374,4,0,
75,9,389,3,0,
75,9,397,1,1,4
75,9,397,1,8,
75,9,397,4,0,
75,9,414,3,0,
75,9,431,4,0,
75,9,444,1,49,
75,9,444,4,0,
75,9,445,4,0,
75,9,446,4,0,
75,10,7,3,0,
75,10,9,3,0,
75,10,29,3,0,
75,10,33,1,1,1
75,10,38,1,44,
75,10,53,4,0,
75,10,70,4,0,
75,10,88,1,11,
75,10,89,1,33,
75,10,89,4,0,
75,10,91,4,0,
75,10,92,4,0,
75,10,104,4,0,
75,10,111,1,1,2
75,10,120,1,18,
75,10,126,4,0,
75,10,153,1,38,
75,10,153,4,0,
75,10,156,4,0,
75,10,157,4,0,
75,10,164,4,0,
75,10,173,3,0,
75,10,182,4,0,
75,10,189,3,0,
75,10,201,4,0,
75,10,203,4,0,
75,10,205,1,22,
75,10,205,3,0,
75,10,207,4,0,
75,10,213,4,0,
75,10,214,4,0,
75,10,216,4,0,
75,10,218,4,0,
75,10,222,1,15,
75,10,237,4,0,
75,10,241,4,0,
75,10,246,3,0,
75,10,249,4,0,
75,10,263,4,0,
75,10,264,4,0,
75,10,276,3,0,
75,10,280,4,0,
75,10,290,4,0,
75,10,300,1,1,3
75,10,300,1,4,
75,10,317,4,0,
75,10,335,3,0,
75,10,350,1,27,
75,10,360,4,0,
75,10,363,4,0,
75,10,374,4,0,
75,10,389,3,0,
75,10,397,1,1,4
75,10,397,1,8,
75,10,397,4,0,
75,10,414,3,0,
75,10,431,4,0,
75,10,444,1,49,
75,10,444,4,0,
75,10,445,4,0,
75,10,446,4,0,
75,11,33,1,1,1
75,11,38,1,58,
75,11,53,4,0,
75,11,70,4,0,
75,11,88,1,11,
75,11,89,1,47,
75,11,89,4,0,
